0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
29.310184,27.327965,25.645102,25.49419,25.242653,24.914267,24.52731,23.98243,23.407787,23.230558,23.221573,22.826883,22.164062,22.098597,22.085564,21.745161,21.657173,21.555532,21.497898,21.470436,21.407398,21.384983,21.259073,21.003336,20.838789,20.814814,20.654509,20.481945,20.481552,20.328459,"['23174', '20220', '39471', '5978', '6706', '43271', '13717', '12176', '38446', '35326', '38434', '48948', '31256', '26967', '45355', '30236', '22606', '40823', '35322', '16189', '10327', '1454', '45958', '22205', '38450', '13224', '17232', '39475', '3203', '12179']"
28.910374,27.271114,27.09999,26.964897,26.959421,26.784052,26.137861,25.880575,25.38356,25.167229,24.908829,24.889729,24.7291,24.479612,24.30229,24.195335,24.195335,23.621096,23.575855,23.524763,23.483887,23.201572,22.891027,22.802063,22.671202,22.629187,22.523264,22.477594,22.470459,22.401167,"['16277', '1479', '9787', '19375', '8562', '24991', '42413', '54892', '55740', '46710', '14563', '11321', '3423', '23014', '33686', '811', '4708', '2526', '25387', '23938', '19811', '23476', '6520', '42582', '25756', '42057', '5477', '24469', '20374', '55251']"
51.37657,32.910904,29.140018,28.74577,28.545973,27.855013,27.449806,26.766554,26.66709,26.597258,25.63682,24.492018,24.390507,24.171188,23.863157,23.822334,23.643066,23.553808,23.457195,23.456926,23.281197,23.119146,23.073019,22.968863,22.933743,22.72944,22.709114,22.593433,22.437193,22.350883,"['16750', '38610', '55525', '30670', '49068', '23357', '16315', '31636', '32165', '3526', '15371', '9256', '17917', '29909', '9318', '31351', '11504', '7486', '723', '4664', '41686', '7610', '16749', '16064', '53598', '40933', '9417', '16059', '16068', '32517']"
67.016266,48.81447,44.451912,40.83985,39.47025,37.53399,37.53399,37.173794,36.499733,34.532146,34.532146,34.344288,33.772015,33.757977,32.997208,32.344723,32.22612,32.140507,32.124096,32.07128,31.824326,31.646357,31.508253,31.48443,31.192516,31.110306,31.098207,30.991661,30.975344,30.847229,"['21753', '54901', '54905', '44244', '19633', '148', '4557', '146', '20380', '3608', '5192', '4234', '7252', '34347', '51095', '12114', '1003', '45453', '3419', '54903', '5931', '26860', '122', '23371', '23192', '44238', '44239', '13505', '10686', '33457']"
45.01954,22.54225,21.719471,21.496006,19.686972,19.262333,17.319004,15.850643,15.641311,14.708902,14.659336,14.3946495,14.3798895,14.270366,14.262916,14.191792,13.816396,13.581962,13.579901,13.330379,13.316418,13.260348,13.254959,13.161176,13.160456,12.960412,12.944178,12.807117,12.785452,12.766561,"['14531', '3621', '13470', '44784', '19026', '55046', '34622', '25580', '44873', '41949', '44975', '20218', '46698', '35055', '19458', '52543', '7112', '453', '18232', '6488', '7434', '54354', '2446', '45198', '43967', '30045', '40294', '20089', '4023', '7342']"
67.93072,67.93072,66.075806,64.09267,64.09267,59.55347,59.084614,57.876266,57.804657,57.804657,55.349823,55.349823,50.49256,50.49256,49.02633,46.021866,45.323776,42.918583,42.918583,42.833164,42.093754,42.04033,40.048897,40.048897,38.963734,37.93234,37.551464,36.895176,36.437546,36.419224,"['3157', '5113', '3156', '3158', '5114', '17364', '24548', '3165', '3160', '5115', '3161', '5116', '3164', '5119', '36285', '6438', '42760', '3162', '5117', '36020', '36017', '28710', '3201', '5124', '815', '29143', '18934', '50790', '25707', '2702']"
38.441525,25.442352,22.947733,22.69182,22.27315,20.225485,19.53096,19.353607,19.127548,19.127548,19.089714,18.550669,18.004698,17.767944,17.488497,16.66803,16.188904,16.154942,16.115694,16.115694,16.024149,15.5368595,15.529237,15.472485,15.381163,15.247893,15.117045,15.080494,15.016095,14.94571,"['24560', '36650', '55536', '36654', '25206', '51922', '56389', '56384', '1211', '4790', '42749', '53985', '44436', '10177', '1222', '18782', '36652', '27655', '2809', '5061', '15958', '4278', '22462', '35144', '36649', '36550', '36653', '291', '56013', '36648']"
26.35075,25.768568,23.6552,22.751957,22.518103,22.365116,22.158255,20.96463,20.70276,20.352854,20.242538,20.21695,20.199577,20.079111,19.962076,19.824997,19.73923,19.527977,19.519104,19.508047,19.33488,19.2917,19.23275,19.065765,19.064344,18.912418,18.904905,18.898264,18.848362,18.83571,"['15468', '36798', '31365', '38198', '30157', '23174', '38196', '10895', '23173', '31553', '34187', '30288', '15320', '10115', '53107', '8533', '54877', '6520', '30396', '10554', '5394', '16801', '43015', '42057', '31368', '14155', '47484', '31058', '22307', '54377']"
39.040012,31.201033,30.62394,30.406652,29.48619,27.208258,26.781467,25.967764,25.842945,25.713451,24.98708,24.664824,24.459858,24.238863,24.235437,23.836739,23.836739,23.727491,23.535934,23.430902,23.368122,23.356472,23.259672,23.178038,23.164513,23.14793,23.113516,23.07581,23.064606,22.998545,"['35506', '22610', '9398', '46270', '52056', '155', '24431', '5844', '30326', '17573', '46127', '53890', '16667', '8385', '48147', '3209', '5126', '23432', '11167', '12398', '55119', '54702', '16523', '20216', '25604', '54459', '18948', '46301', '27800', '43281']"
37.95852,32.284958,32.077305,30.637272,30.097088,30.05543,26.199747,25.588345,24.262955,21.60995,21.156313,19.513475,19.380968,18.86459,18.552711,18.413372,17.990803,17.962288,17.923956,17.811697,17.767324,17.559687,17.54493,17.523243,17.449848,17.370596,17.333023,17.31946,17.282154,17.14962,"['21968', '21969', '12829', '23173', '21970', '21971', '23774', '23174', '21973', '37366', '16581', '23683', '8063', '3706', '31975', '8990', '14129', '13717', '17317', '33793', '21961', '42383', '24919', '278', '3701', '53824', '40934', '6218', '6134', '35326']"
70.22228,40.545994,33.41065,26.401255,26.05876,24.098217,24.092087,22.74353,22.694427,21.912664,21.73495,21.214966,20.681686,20.66272,20.383139,20.18979,20.152405,20.020836,19.886786,19.76932,19.608185,19.566277,19.555262,19.544788,19.51548,19.512636,19.47607,19.47179,19.453432,19.334944,"['6257', '22054', '20594', '45851', '8513', '43287', '32065', '42592', '44817', '45972', '9875', '42999', '43381', '28984', '23556', '46826', '6990', '35761', '19754', '44994', '21401', '30410', '43506', '20800', '49907', '49370', '5546', '29417', '42293', '39089']"
26.697926,25.852661,25.764956,25.764956,25.267128,25.23417,25.007492,24.525164,24.173944,24.116638,23.913347,23.793512,23.66937,23.567308,23.55912,23.40562,23.342127,23.297983,23.01597,22.942398,22.937502,22.783613,22.73219,22.721348,22.589622,22.564964,22.538406,22.520208,22.499521,22.468296,"['27467', '56501', '2361', '4984', '48984', '22211', '52364', '21903', '36407', '22017', '34835', '20207', '42550', '54147', '52874', '4487', '21961', '48414', '50361', '18723', '39533', '6376', '2959', '50176', '55446', '18229', '32661', '2957', '49239', '6994']"
51.53869,48.133026,47.782234,42.607048,35.935246,34.93334,34.51859,32.510033,31.747515,30.640757,29.087048,27.86492,26.679874,26.587784,25.961523,25.91555,25.687445,25.552622,25.3919,25.174723,25.069433,24.173666,24.009943,23.465961,23.110025,22.763453,22.523731,22.375935,22.292309,22.272562,"['19572', '44187', '18114', '19801', '18417', '54018', '55092', '33922', '55090', '27632', '33923', '50123', '2245', '9318', '33924', '52871', '42864', '33921', '6251', '35954', '18426', '9553', '12694', '37027', '33665', '16055', '18425', '8741', '7969', '36115']"
47.617744,41.812004,35.499897,33.295143,31.130636,30.580202,30.419975,30.378489,30.193481,30.012417,29.381683,28.382053,27.981674,27.868208,27.812506,27.101929,26.885527,26.859606,26.773882,26.644188,26.516142,26.374458,26.28623,26.019907,26.015728,25.986353,25.986353,25.957636,25.945463,25.93945,"['8396', '22176', '39285', '53309', '41686', '37704', '25968', '27570', '39286', '23319', '18002', '27887', '3946', '26461', '28406', '52861', '14040', '48633', '39926', '10195', '46350', '23229', '49526', '31434', '41445', '1716', '4877', '53428', '15375', '42715']"
33.11617,30.981354,30.507679,29.624964,28.674776,27.92491,27.16324,27.021801,26.754606,25.67834,24.931408,24.811768,24.27241,23.911737,23.334616,23.145851,22.400778,21.916674,21.833666,21.7157,21.61817,21.5895,21.515396,21.34013,21.311893,21.263712,21.038036,20.96866,20.894146,20.687836,"['15341', '53743', '53744', '56617', '54892', '30410', '21599', '24887', '31311', '53886', '17523', '42829', '22817', '52637', '3373', '43287', '23476', '27411', '22328', '42613', '28709', '53753', '52640', '10507', '54462', '6247', '41978', '34643', '3080', '48980']"
60.486183,53.243656,52.81661,52.5047,48.25355,46.886723,46.852985,42.882214,38.52321,33.405575,31.352142,30.470108,29.724138,29.691313,29.67724,29.667791,29.255127,28.300472,28.199678,28.110697,27.822763,27.76523,27.2771,27.145432,26.97313,26.847128,26.723068,26.534485,26.386341,26.320757,"['7517', '7513', '7515', '7518', '7516', '7514', '7522', '7519', '43143', '7523', '20725', '22721', '9523', '44520', '7520', '20723', '38493', '33003', '35000', '44454', '26582', '25118', '27154', '24372', '20731', '20732', '9508', '11516', '27535', '56204']"
23.402962,22.881283,22.172058,22.066742,21.583096,21.56603,21.56603,21.289637,20.868088,20.715227,20.262949,20.0355,20.014433,19.923086,19.31052,19.021574,18.941124,18.783531,18.7081,18.684923,18.676636,18.676636,18.622652,18.40764,18.353397,18.30901,18.152855,18.152855,18.152401,18.135664,"['46514', '15276', '43015', '36253', '36396', '1738', '4879', '39112', '33892', '40437', '14087', '40856', '43348', '40876', '6689', '23544', '45496', '3093', '36487', '22817', '2061', '4917', '16582', '53865', '43754', '7567', '3947', '5241', '47029', '45444']"
50.365795,32.289387,29.445393,28.809174,28.69941,25.494461,25.467945,25.453804,24.847878,24.82509,24.59717,24.517387,24.482512,24.422268,23.797422,23.61138,23.540369,23.519186,23.483244,23.405382,23.364946,23.347778,23.10152,23.061958,23.017513,22.836758,22.780148,22.567995,22.537943,22.419481,"['5810', '445', '18620', '55777', '38162', '27217', '10941', '44107', '55855', '54589', '438', '24500', '34531', '24129', '54261', '8144', '39393', '43529', '42701', '1078', '37215', '11772', '23887', '16458', '20494', '33960', '16169', '42180', '437', '36602']"
38.620182,37.166645,34.530388,34.169617,33.65666,31.463005,31.040014,30.06858,30.016647,29.952948,29.927757,29.370115,29.330713,29.3296,29.203867,29.191612,29.182344,29.140493,29.029,29.003271,28.887558,28.659834,28.553165,28.249859,28.242546,28.024809,27.684547,27.390795,27.390795,27.321207,"['52367', '2360', '31577', '42554', '1066', '21961', '29719', '19810', '47258', '34490', '16506', '34753', '24792', '42886', '23968', '44894', '10916', '1070', '25967', '22111', '36773', '39787', '51561', '21388', '36407', '18229', '34758', '1518', '4837', '22017']"
47.380615,47.380615,31.597828,30.289282,28.952969,24.882761,24.821821,23.839682,22.18819,22.165571,21.912056,21.743374,20.971127,20.948385,20.880295,20.432188,20.42637,20.327026,20.21448,20.1732,20.157179,20.120884,20.093319,20.085482,19.668982,19.509853,19.424355,19.401888,19.295721,19.239235,"['912', '4723', '50485', '39763', '46607', '50873', '35001', '45552', '29591', '49335', '53245', '52269', '8380', '14338', '51903', '35682', '37343', '5636', '53227', '42297', '48606', '19689', '39268', '54459', '49962', '634', '56052', '9398', '9037', '30775']"
46.680264,46.680264,26.731752,24.103848,23.511547,23.285292,23.17159,22.654936,22.54518,22.093796,21.191366,20.979456,20.9682,20.876268,20.806084,20.481853,20.466091,20.368025,20.201897,20.130623,20.104506,20.02495,19.815672,19.51469,19.399565,19.295496,19.262562,19.166292,19.142727,18.85863,"['2429', '5006', '41267', '6247', '40876', '40854', '40869', '40855', '40866', '40859', '40862', '31341', '47991', '24599', '40857', '40864', '6973', '40858', '40865', '37637', '6251', '40861', '40867', '43031', '6246', '47673', '46586', '35918', '14583', '40860']"
71.80787,71.80787,33.681267,30.812733,29.976494,28.664236,28.387613,26.75554,25.885048,25.530865,25.441685,24.99052,24.413704,23.914127,23.6896,23.608946,22.76884,22.596962,22.153475,21.542173,21.21181,21.21181,21.169413,21.07744,20.994806,20.832172,20.822384,20.703941,20.545403,20.279224,"['904', '4721', '48386', '50856', '42886', '31990', '13524', '36391', '43678', '54958', '23366', '36195', '20268', '51422', '55023', '36620', '56657', '42537', '11962', '34488', '3931', '5237', '45595', '39739', '54960', '37790', '48527', '39551', '7776', '44074']"
34.949883,30.7835,28.75135,28.714333,26.840929,26.677032,26.65678,26.65678,26.452284,26.230387,25.937016,25.758144,25.490797,25.490797,25.437286,25.437286,24.948973,24.709455,24.635769,24.573263,24.399572,23.977934,23.97407,23.965199,23.965199,23.93738,23.84446,23.767246,23.767164,23.702166,"['6924', '6925', '14338', '37343', '14342', '37347', '14349', '37354', '1304', '53227', '14339', '37344', '4331', '5281', '1298', '4802', '1301', '14357', '48105', '55879', '38923', '26222', '14354', '590', '4641', '7411', '11074', '461', '4626', '2171']"
31.958805,26.37417,23.495554,23.04784,19.882767,19.749025,19.645823,19.44528,19.22363,19.171114,19.06822,19.056189,18.935673,18.561575,18.477161,18.456924,18.319075,18.163267,18.098022,17.946674,17.903849,17.870998,17.85047,17.75234,17.737413,17.704166,17.664385,17.622463,17.61658,17.598867,"['35219', '47804', '47803', '3729', '41819', '41746', '3731', '31071', '34442', '33889', '41174', '46755', '38703', '30346', '33296', '33897', '40508', '13893', '41575', '50583', '40598', '46581', '49149', '33895', '33288', '7133', '31095', '15744', '31279', '43021']"
