0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
29.861609,27.267014,26.456766,25.715406,25.40426,25.264406,24.890823,24.379238,24.040514,23.539495,23.348326,23.176157,22.601692,22.599834,22.559206,21.951927,21.832706,21.701265,21.699627,21.661674,21.630924,21.536947,21.425138,21.224684,21.196993,21.17265,20.993786,20.888592,20.794098,20.745207,"['23174', '20220', '39471', '13717', '5978', '43271', '6706', '12176', '38434', '38446', '35326', '48948', '26967', '30236', '31256', '22606', '45355', '1454', '45958', '16189', '35322', '10327', '40823', '17232', '38450', '22205', '13224', '11493', '12179', '3203']"
29.70685,27.174362,27.02546,26.680042,26.570028,26.512722,26.110352,26.046503,24.973269,24.952538,24.869915,24.556364,24.49109,24.33978,24.310953,24.310953,24.250013,24.201624,23.934364,23.47517,23.379007,23.093023,23.0393,22.992483,22.828783,22.827003,22.770657,22.65652,22.637115,22.518799,"['16277', '9787', '8562', '1479', '24991', '42413', '55740', '19375', '3423', '54892', '14563', '11321', '33686', '46710', '811', '4708', '23938', '23014', '6520', '2526', '25387', '42057', '24469', '54564', '35255', '23476', '53551', '19811', '55251', '51849']"
52.796803,33.346504,28.950466,28.749794,28.129927,28.122522,27.38698,27.0257,26.659153,26.424644,25.882109,24.535465,24.295588,24.05706,23.916117,23.618534,23.514694,23.514427,23.462675,23.45962,23.419477,23.131517,23.131279,23.082869,22.81352,22.585606,22.567448,22.531569,22.485558,22.318287,"['16750', '38610', '30670', '55525', '23357', '49068', '31636', '16315', '3526', '32165', '15371', '17917', '9256', '16749', '29909', '11504', '723', '4664', '55632', '9417', '40933', '7486', '9318', '18574', '31351', '7610', '32517', '18994', '16068', '53598']"
69.008545,49.122227,45.621925,41.117138,40.745747,38.04172,37.3745,37.3745,36.692486,35.584522,34.57997,34.57997,34.432564,34.19348,33.486343,33.26993,33.215786,33.060974,32.943703,32.783043,32.56393,32.424297,32.264557,32.115906,32.076244,31.99208,31.825954,31.497929,31.367954,31.332073,"['21753', '54901', '54905', '44244', '19633', '146', '148', '4557', '20380', '4234', '3608', '5192', '7252', '1003', '34347', '3419', '12114', '51095', '26860', '5931', '54903', '487', '122', '45453', '44238', '23371', '13505', '23192', '44245', '10686']"
45.332653,22.866276,22.696182,22.16202,19.916586,19.906797,17.59456,16.211855,15.716201,15.1564455,14.991081,14.732888,14.723491,14.377535,14.350954,14.1751795,14.122809,14.003357,13.7181425,13.688538,13.563375,13.539201,13.391299,13.2989025,13.287448,13.251069,13.14403,13.081702,13.048259,12.935925,"['14531', '3621', '13470', '44784', '55046', '19026', '34622', '44873', '25580', '44975', '41949', '19458', '35055', '20218', '46698', '52543', '7112', '453', '53772', '7434', '18232', '54354', '30045', '45198', '2446', '43967', '6488', '20089', '55866', '4003']"
68.05479,68.05479,67.408516,64.798744,64.798744,61.46103,60.23009,58.562584,58.562584,58.193832,55.4256,55.4256,50.19746,50.19746,49.46043,47.08642,45.449837,44.01557,43.89005,43.89005,43.00728,42.320816,40.500328,40.500328,39.28893,39.15142,37.646183,37.62651,37.217415,37.101482,"['3157', '5113', '3156', '3158', '5114', '17364', '24548', '3160', '5115', '3165', '3161', '5116', '3164', '5119', '36285', '6438', '42760', '36020', '3162', '5117', '36017', '28710', '3201', '5124', '815', '29143', '18934', '50790', '46330', '25707']"
39.142155,25.028837,23.577404,23.110168,23.002323,20.57837,19.797169,19.688793,19.455767,19.039785,19.039785,18.900621,18.145617,17.63624,17.2844,16.897427,16.69692,16.64489,16.641853,16.431814,16.431814,15.876205,15.767197,15.60604,15.520323,15.48097,15.474351,15.47357,15.372434,15.365681,"['24560', '36650', '55536', '36654', '25206', '51922', '56389', '53985', '56384', '1211', '4790', '42749', '44436', '10177', '1222', '18782', '36652', '15958', '27655', '2809', '5061', '36653', '22462', '36648', '36550', '36649', '4278', '3993', '35144', '291']"
26.66886,26.0632,23.579475,23.169802,23.032373,22.727715,22.555542,21.093195,21.091078,20.967363,20.847282,20.695173,20.68818,20.538342,20.464394,20.35593,20.250399,20.000029,19.871923,19.759111,19.70985,19.642483,19.52027,19.48243,19.425976,19.402498,19.379192,19.270878,19.238033,19.238033,"['36798', '15468', '31365', '38196', '38198', '23174', '30157', '23173', '10895', '15320', '31553', '54877', '53107', '34187', '30288', '10115', '6520', '16801', '30396', '22307', '43015', '5394', '14155', '14131', '47484', '10554', '42057', '8533', '30149', '30188']"
39.807247,32.501617,31.298738,31.26266,30.444841,27.761974,26.725252,26.719168,26.054905,25.257557,25.222473,25.13061,25.042868,24.398726,24.349491,24.146263,24.146263,24.030825,24.007425,23.95596,23.864958,23.864233,23.857782,23.645111,23.5173,23.467203,23.415848,23.35004,23.273434,23.155575,"['35506', '22610', '9398', '46270', '52056', '24431', '5844', '155', '17573', '53890', '30326', '16667', '46127', '48147', '20216', '3209', '5126', '12398', '18948', '11167', '23432', '43281', '8385', '25604', '55119', '30856', '54702', '27800', '572', '15329']"
38.42361,32.656708,32.60478,31.356113,30.663273,30.502995,26.129047,26.109148,25.190578,21.855478,21.192358,20.558178,20.440092,18.928656,18.914598,18.828545,18.620985,18.552214,18.367601,18.275211,18.244923,18.108833,17.947433,17.843939,17.676254,17.666418,17.610666,17.53472,17.421154,17.410912,"['21968', '12829', '21969', '23173', '21971', '21970', '23174', '23774', '21973', '37366', '16581', '23683', '8063', '13717', '17317', '31975', '8990', '3706', '278', '42383', '20987', '14129', '40934', '33793', '3701', '24919', '21961', '53824', '17237', '33060']"
71.61443,41.90929,34.68021,26.73926,26.72525,23.845844,23.633282,22.45336,22.347773,22.048676,21.287525,20.94202,20.654928,20.614685,20.477484,20.365196,20.357098,20.286562,20.2422,20.18566,20.01642,19.895514,19.742828,19.694828,19.616568,19.51451,19.231894,19.20632,19.118979,19.06061,"['6257', '22054', '20594', '45851', '8513', '32065', '43287', '42592', '44817', '45972', '9875', '42999', '35761', '29417', '43381', '46826', '28984', '49907', '49370', '43506', '23556', '21401', '44994', '6990', '19754', '32523', '20800', '42293', '39089', '5546']"
26.667576,25.731634,25.731634,25.60074,25.185217,25.066128,24.73189,24.489897,24.172684,24.094648,24.022472,23.920067,23.782364,23.759272,23.467842,23.449293,23.440762,23.329296,23.098717,22.991854,22.959337,22.940863,22.914099,22.689756,22.634607,22.563643,22.51147,22.506655,22.486631,22.391716,"['27467', '2361', '4984', '56501', '48984', '52364', '34835', '21903', '22211', '4487', '54147', '50361', '18723', '20207', '52874', '36407', '50176', '55446', '21961', '46872', '6376', '22017', '39533', '49238', '42550', '11565', '42363', '32661', '49239', '6994']"
51.748917,48.81164,48.459595,43.796597,36.853542,35.503235,35.420433,33.296944,32.665825,31.338253,28.776669,28.23773,26.795162,26.53637,26.339758,26.32787,26.271122,25.777237,25.601376,24.878706,24.61957,24.61589,24.28453,23.78054,23.451351,23.370132,23.208075,23.016085,22.713478,22.381493,"['19572', '18114', '44187', '19801', '18417', '54018', '55092', '33922', '55090', '27632', '33923', '50123', '33921', '2245', '52871', '18426', '33924', '42864', '9318', '35954', '6251', '9553', '12694', '37027', '16055', '33665', '8741', '18425', '23478', '53779']"
48.634388,42.337624,34.748627,33.48312,31.119974,30.855518,30.80343,29.773382,29.620361,29.464724,28.746302,28.712156,28.673016,28.050573,27.924765,27.215073,27.081652,27.02099,26.958313,26.930153,26.825058,26.823898,26.799686,26.733656,26.672152,26.570845,26.563051,26.341482,26.311096,26.306293,"['8396', '22176', '39285', '53309', '23319', '39286', '37704', '18002', '25968', '27570', '41686', '27887', '3946', '46350', '26461', '14040', '50654', '53428', '52626', '49526', '48633', '52861', '43647', '41445', '27628', '46542', '28406', '39926', '42715', '10195']"
34.177567,31.249275,31.137318,29.300045,28.293762,27.72644,27.454239,26.937986,26.58311,26.496412,25.919802,25.171743,23.752485,23.688087,22.988567,22.6201,22.589764,22.10294,21.883396,21.705818,21.582706,21.509874,21.335371,21.322954,21.215965,21.110418,21.107048,20.944902,20.905165,20.828812,"['15341', '53744', '53743', '56617', '21599', '54892', '24887', '31311', '30410', '42829', '53886', '22817', '3373', '17523', '52637', '10507', '43287', '23476', '53753', '27411', '42613', '28709', '42700', '28868', '50333', '30252', '6247', '3080', '22328', '52640']"
61.39615,54.395687,53.45162,53.20964,49.284313,47.64199,47.121674,43.68854,38.88942,34.195156,32.632217,31.186306,30.451435,30.08522,29.939007,29.79155,29.712528,29.703548,28.71381,28.39062,28.149841,27.701027,27.581963,27.30699,27.16458,27.164364,27.144815,27.07796,27.0071,26.652523,"['7517', '7513', '7518', '7515', '7516', '7522', '7514', '7519', '43143', '7523', '20725', '22721', '38493', '44520', '7520', '20723', '33003', '9523', '35000', '44454', '20731', '26582', '27154', '9508', '45327', '20732', '56204', '11516', '27535', '36801']"
